id,market,base,quote,granularity,start,o,h,l,c,v
5402,2,2,1,DAILY,"2020-06-21 00:00:00",9282.210000000000000000000000000000,9781.000000000000000000000000000000,9267.200000000000000000000000000000,9690.020000000000000000000000000000,430.710758000000000000000000000000
5403,2,2,1,DAILY,"2020-06-22 00:00:00",9692.200000000000000000000000000000,9719.000000000000000000000000000000,9578.000000000000000000000000000000,9621.540000000000000000000000000000,283.450998000000000000000000000000
5404,2,2,1,DAILY,"2020-06-23 00:00:00",9626.010000000000000000000000000000,9662.990000000000000000000000000000,9195.000000000000000000000000000000,9286.650000000000000000000000000000,474.974035000000000000000000000000
5405,2,2,1,DAILY,"2020-06-24 00:00:00",9286.740000000000000000000000000000,9335.860000000000000000000000000000,8988.050000000000000000000000000000,9238.330000000000000000000000000000,562.175835000000000000000000000000
5406,2,2,1,DAILY,"2020-06-25 00:00:00",9246.210000000000000000000000000000,9292.920000000000000000000000000000,9030.890000000000000000000000000000,9152.200000000000000000000000000000,403.641927000000000000000000000000
5407,2,2,1,DAILY,"2020-06-26 00:00:00",9153.650000000000000000000000000000,9188.990000000000000000000000000000,8830.880000000000000000000000000000,9005.660000000000000000000000000000,361.560900000000000000000000000000
5408,2,2,1,DAILY,"2020-06-27 00:00:00",9001.750000000000000000000000000000,9187.730000000000000000000000000000,8930.160000000000000000000000000000,9117.000000000000000000000000000000,231.584591000000000000000000000000
5409,2,2,1,DAILY,"2020-06-28 00:00:00",9117.010000000000000000000000000000,9233.000000000000000000000000000000,9010.000000000000000000000000000000,9183.340000000000000000000000000000,350.691936000000000000000000000000
5410,2,2,1,DAILY,"2020-06-29 00:00:00",9190.540000000000000000000000000000,9199.450000000000000000000000000000,9061.510000000000000000000000000000,9138.840000000000000000000000000000,231.979798000000000000000000000000
5411,2,2,1,DAILY,"2020-06-30 00:00:00",9137.300000000000000000000000000000,9297.770000000000000000000000000000,9086.000000000000000000000000000000,9240.520000000000000000000000000000,335.101226000000000000000000000000
5412,2,2,1,DAILY,"2020-07-01 00:00:00",9237.470000000000000000000000000000,9266.250000000000000000000000000000,8938.640000000000000000000000000000,9089.080000000000000000000000000000,435.985968000000000000000000000000
5413,2,2,1,DAILY,"2020-07-02 00:00:00",9090.720000000000000000000000000000,9125.970000000000000000000000000000,9043.000000000000000000000000000000,9063.670000000000000000000000000000,252.342172000000000000000000000000
5414,2,2,1,DAILY,"2020-07-03 00:00:00",9060.950000000000000000000000000000,9198.850000000000000000000000000000,9045.600000000000000000000000000000,9139.030000000000000000000000000000,192.442831000000000000000000000000
5415,2,2,1,DAILY,"2020-07-04 00:00:00",9139.680000000000000000000000000000,9146.260000000000000000000000000000,8910.000000000000000000000000000000,9075.550000000000000000000000000000,204.342376000000000000000000000000
5416,2,2,1,DAILY,"2020-07-05 00:00:00",9075.550000000000000000000000000000,9369.260000000000000000000000000000,9062.500000000000000000000000000000,9345.740000000000000000000000000000,489.761128000000000000000000000000
5417,2,2,1,DAILY,"2020-07-06 00:00:00",9346.670000000000000000000000000000,9380.000000000000000000000000000000,9202.020000000000000000000000000000,9260.660000000000000000000000000000,294.986350000000000000000000000000
5418,2,2,1,DAILY,"2020-07-07 00:00:00",9259.110000000000000000000000000000,9476.440000000000000000000000000000,9233.860000000000000000000000000000,9437.020000000000000000000000000000,452.996043000000000000000000000000
5419,2,2,1,DAILY,"2020-07-08 00:00:00",9437.020000000000000000000000000000,9445.000000000000000000000000000000,9163.010000000000000000000000000000,9237.660000000000000000000000000000,292.354337000000000000000000000000
5420,2,2,1,DAILY,"2020-07-09 00:00:00",9236.400000000000000000000000000000,9313.480000000000000000000000000000,9124.000000000000000000000000000000,9286.470000000000000000000000000000,290.980535000000000000000000000000
5421,2,2,1,DAILY,"2020-07-10 00:00:00",9286.940000000000000000000000000000,9300.400000000000000000000000000000,9182.840000000000000000000000000000,9236.980000000000000000000000000000,173.015250000000000000000000000000
5422,2,2,1,DAILY,"2020-07-11 00:00:00",9235.870000000000000000000000000000,9341.000000000000000000000000000000,9161.000000000000000000000000000000,9301.000000000000000000000000000000,270.752575000000000000000000000000
5423,2,2,1,DAILY,"2020-07-12 00:00:00",9301.000000000000000000000000000000,9334.000000000000000000000000000000,9197.000000000000000000000000000000,9238.210000000000000000000000000000,393.191553000000000000000000000000
5424,2,2,1,DAILY,"2020-07-13 00:00:00",9233.460000000000000000000000000000,9277.770000000000000000000000000000,9106.980000000000000000000000000000,9257.990000000000000000000000000000,319.427440000000000000000000000000
5425,2,2,1,DAILY,"2020-07-14 00:00:00",9258.000000000000000000000000000000,9277.990000000000000000000000000000,9149.090000000000000000000000000000,9192.910000000000000000000000000000,303.727091000000000000000000000000
5426,2,2,1,DAILY,"2020-07-15 00:00:00",9191.550000000000000000000000000000,9214.450000000000000000000000000000,9034.140000000000000000000000000000,9131.990000000000000000000000000000,258.808699000000000000000000000000
5427,2,2,1,DAILY,"2020-07-16 00:00:00",9131.670000000000000000000000000000,9181.990000000000000000000000000000,9076.810000000000000000000000000000,9157.150000000000000000000000000000,242.094702000000000000000000000000
5428,2,2,1,DAILY,"2020-07-17 00:00:00",9157.290000000000000000000000000000,9205.990000000000000000000000000000,9121.500000000000000000000000000000,9174.500000000000000000000000000000,186.860135000000000000000000000000
5429,2,2,1,DAILY,"2020-07-18 00:00:00",9173.470000000000000000000000000000,9238.470000000000000000000000000000,9105.840000000000000000000000000000,9214.700000000000000000000000000000,193.612235000000000000000000000000
5430,2,2,1,DAILY,"2020-07-19 00:00:00",9212.870000000000000000000000000000,9225.000000000000000000000000000000,9130.180000000000000000000000000000,9159.000000000000000000000000000000,248.378932000000000000000000000000
5431,2,2,1,DAILY,"2020-07-20 00:00:00",9159.000000000000000000000000000000,9440.000000000000000000000000000000,9158.330000000000000000000000000000,9392.760000000000000000000000000000,344.074561000000000000000000000000
5432,2,2,1,DAILY,"2020-07-21 00:00:00",9394.150000000000000000000000000000,9563.530000000000000000000000000000,9285.000000000000000000000000000000,9535.000000000000000000000000000000,366.490915000000000000000000000000
5433,2,2,1,DAILY,"2020-07-22 00:00:00",9534.200000000000000000000000000000,9680.000000000000000000000000000000,9459.900000000000000000000000000000,9611.770000000000000000000000000000,650.007464000000000000000000000000
5434,2,2,1,DAILY,"2020-07-23 00:00:00",9614.470000000000000000000000000000,9649.310000000000000000000000000000,9477.570000000000000000000000000000,9554.690000000000000000000000000000,558.761473000000000000000000000000
5435,2,2,1,DAILY,"2020-07-24 00:00:00",9554.690000000000000000000000000000,9745.010000000000000000000000000000,9541.080000000000000000000000000000,9703.090000000000000000000000000000,372.907714000000000000000000000000
5436,2,2,1,DAILY,"2020-07-25 00:00:00",9712.460000000000000000000000000000,10200.000000000000000000000000000000,9662.410000000000000000000000000000,9940.940000000000000000000000000000,834.290114000000000000000000000000
5437,2,2,1,DAILY,"2020-07-26 00:00:00",9940.940000000000000000000000000000,11411.560000000000000000000000000000,9936.640000000000000000000000000000,11043.100000000000000000000000000000,2385.959206000000000000000000000000
5438,2,2,1,DAILY,"2020-07-27 00:00:00",11050.450000000000000000000000000000,11264.490000000000000000000000000000,10591.040000000000000000000000000000,10929.060000000000000000000000000000,1330.497338000000000000000000000000
5439,2,2,1,DAILY,"2020-07-28 00:00:00",10930.230000000000000000000000000000,11355.000000000000000000000000000000,10855.350000000000000000000000000000,11118.000000000000000000000000000000,650.887445000000000000000000000000
5440,2,2,1,DAILY,"2020-07-29 00:00:00",11118.000000000000000000000000000000,11183.380000000000000000000000000000,10836.090000000000000000000000000000,11116.000000000000000000000000000000,491.136005000000000000000000000000
5441,2,2,1,DAILY,"2020-07-30 00:00:00",11119.440000000000000000000000000000,11460.420000000000000000000000000000,10968.540000000000000000000000000000,11348.000000000000000000000000000000,755.312503000000000000000000000000
5442,2,2,1,DAILY,"2020-07-31 00:00:00",11352.220000000000000000000000000000,11884.000000000000000000000000000000,11238.660000000000000000000000000000,11820.000000000000000000000000000000,787.965198000000000000000000000000
5443,2,2,1,DAILY,"2020-08-01 00:00:00",11808.150000000000000000000000000000,12117.080000000000000000000000000000,10632.000000000000000000000000000000,11060.470000000000000000000000000000,1137.855189000000000000000000000000
5444,2,2,1,DAILY,"2020-08-02 00:00:00",11068.800000000000000000000000000000,11483.610000000000000000000000000000,10936.280000000000000000000000000000,11237.130000000000000000000000000000,480.807908000000000000000000000000
5445,2,2,1,DAILY,"2020-08-03 00:00:00",11235.520000000000000000000000000000,11415.990000000000000000000000000000,11013.900000000000000000000000000000,11190.180000000000000000000000000000,354.615848000000000000000000000000
5446,2,2,1,DAILY,"2020-08-04 00:00:00",11199.040000000000000000000000000000,11799.990000000000000000000000000000,11098.580000000000000000000000000000,11763.750000000000000000000000000000,730.452968000000000000000000000000
5447,2,2,1,DAILY,"2020-08-05 00:00:00",11763.740000000000000000000000000000,11916.380000000000000000000000000000,11572.760000000000000000000000000000,11771.240000000000000000000000000000,660.146651000000000000000000000000
5448,2,2,1,DAILY,"2020-08-06 00:00:00",11771.750000000000000000000000000000,11912.930000000000000000000000000000,11473.570000000000000000000000000000,11600.530000000000000000000000000000,495.582308000000000000000000000000
5449,2,2,1,DAILY,"2020-08-07 00:00:00",11603.560000000000000000000000000000,11814.120000000000000000000000000000,11535.170000000000000000000000000000,11772.500000000000000000000000000000,410.471440000000000000000000000000
5450,2,2,1,DAILY,"2020-08-08 00:00:00",11768.270000000000000000000000000000,11810.880000000000000000000000000000,11535.160000000000000000000000000000,11692.080000000000000000000000000000,307.789263000000000000000000000000
5451,2,2,1,DAILY,"2020-08-09 00:00:00",11692.480000000000000000000000000000,12080.640000000000000000000000000000,11512.010000000000000000000000000000,11901.400000000000000000000000000000,979.615707000000000000000000000000
5452,2,2,1,DAILY,"2020-08-10 00:00:00",11901.050000000000000000000000000000,11943.170000000000000000000000000000,11127.370000000000000000000000000000,11389.420000000000000000000000000000,830.122036000000000000000000000000
5453,2,2,1,DAILY,"2020-08-11 00:00:00",11386.430000000000000000000000000000,11623.200000000000000000000000000000,11159.450000000000000000000000000000,11565.320000000000000000000000000000,531.453688000000000000000000000000
5454,2,2,1,DAILY,"2020-08-12 00:00:00",11565.900000000000000000000000000000,11800.000000000000000000000000000000,11275.000000000000000000000000000000,11789.040000000000000000000000000000,601.151584000000000000000000000000
5455,2,2,1,DAILY,"2020-08-13 00:00:00",11794.000000000000000000000000000000,11862.370000000000000000000000000000,11652.470000000000000000000000000000,11775.990000000000000000000000000000,405.988228000000000000000000000000
5456,2,2,1,DAILY,"2020-08-14 00:00:00",11776.980000000000000000000000000000,11992.050000000000000000000000000000,11691.000000000000000000000000000000,11856.600000000000000000000000000000,422.246460000000000000000000000000
5457,2,2,1,DAILY,"2020-08-15 00:00:00",11854.650000000000000000000000000000,11940.000000000000000000000000000000,11700.000000000000000000000000000000,11920.000000000000000000000000000000,247.602874000000000000000000000000
5458,2,2,1,DAILY,"2020-08-16 00:00:00",11919.120000000000000000000000000000,12482.620000000000000000000000000000,11779.950000000000000000000000000000,12293.600000000000000000000000000000,878.349669000000000000000000000000
5459,2,2,1,DAILY,"2020-08-17 00:00:00",12296.070000000000000000000000000000,12394.900000000000000000000000000000,11822.700000000000000000000000000000,11955.510000000000000000000000000000,662.695811000000000000000000000000
5460,2,2,1,DAILY,"2020-08-18 00:00:00",11954.940000000000000000000000000000,12022.300000000000000000000000000000,11577.000000000000000000000000000000,11748.160000000000000000000000000000,638.868937000000000000000000000000
5461,2,2,1,DAILY,"2020-08-19 00:00:00",11755.430000000000000000000000000000,11893.380000000000000000000000000000,11670.890000000000000000000000000000,11866.400000000000000000000000000000,366.671701000000000000000000000000
5462,2,2,1,DAILY,"2020-08-20 00:00:00",11861.680000000000000000000000000000,11888.500000000000000000000000000000,11483.000000000000000000000000000000,11523.640000000000000000000000000000,563.322097000000000000000000000000
5463,2,2,1,DAILY,"2020-08-21 00:00:00",11523.640000000000000000000000000000,11696.910000000000000000000000000000,11363.470000000000000000000000000000,11675.630000000000000000000000000000,275.981928000000000000000000000000
5464,2,2,1,DAILY,"2020-08-22 00:00:00",11676.220000000000000000000000000000,11713.600000000000000000000000000000,11519.110000000000000000000000000000,11650.510000000000000000000000000000,264.541449000000000000000000000000
5465,2,2,1,DAILY,"2020-08-23 00:00:00",11651.950000000000000000000000000000,11826.990000000000000000000000000000,11589.760000000000000000000000000000,11752.620000000000000000000000000000,298.406995000000000000000000000000
5466,2,2,1,DAILY,"2020-08-24 00:00:00",11751.360000000000000000000000000000,11768.750000000000000000000000000000,11118.880000000000000000000000000000,11323.220000000000000000000000000000,535.423548000000000000000000000000
5467,2,2,1,DAILY,"2020-08-25 00:00:00",11320.720000000000000000000000000000,11541.500000000000000000000000000000,11250.030000000000000000000000000000,11457.530000000000000000000000000000,314.547908000000000000000000000000
5468,2,2,1,DAILY,"2020-08-26 00:00:00",11465.620000000000000000000000000000,11591.400000000000000000000000000000,11125.000000000000000000000000000000,11309.930000000000000000000000000000,462.177090000000000000000000000000
5469,2,2,1,DAILY,"2020-08-27 00:00:00",11325.800000000000000000000000000000,11546.000000000000000000000000000000,11276.930000000000000000000000000000,11532.710000000000000000000000000000,345.287947000000000000000000000000
5470,2,2,1,DAILY,"2020-08-28 00:00:00",11532.270000000000000000000000000000,11582.500000000000000000000000000000,11421.430000000000000000000000000000,11476.970000000000000000000000000000,196.588717000000000000000000000000
5471,2,2,1,DAILY,"2020-08-29 00:00:00",11473.760000000000000000000000000000,11719.270000000000000000000000000000,11464.360000000000000000000000000000,11717.950000000000000000000000000000,236.188661000000000000000000000000
5472,2,2,1,DAILY,"2020-08-30 00:00:00",11718.460000000000000000000000000000,11783.070000000000000000000000000000,11566.000000000000000000000000000000,11650.600000000000000000000000000000,326.414823000000000000000000000000
5473,2,2,1,DAILY,"2020-08-31 00:00:00",11651.100000000000000000000000000000,12059.260000000000000000000000000000,11516.950000000000000000000000000000,11926.360000000000000000000000000000,565.216274000000000000000000000000
5474,2,2,1,DAILY,"2020-09-01 00:00:00",11922.040000000000000000000000000000,11958.110000000000000000000000000000,11182.710000000000000000000000000000,11402.320000000000000000000000000000,720.253696000000000000000000000000
5475,2,2,1,DAILY,"2020-09-02 00:00:00",11401.030000000000000000000000000000,11471.990000000000000000000000000000,10010.020000000000000000000000000000,10164.000000000000000000000000000000,1403.762555000000000000000000000000
5476,2,2,1,DAILY,"2020-09-03 00:00:00",10159.790000000000000000000000000000,10631.270000000000000000000000000000,9910.010000000000000000000000000000,10471.000000000000000000000000000000,867.141905000000000000000000000000
5477,2,2,1,DAILY,"2020-09-04 00:00:00",10470.220000000000000000000000000000,10567.560000000000000000000000000000,9822.590000000000000000000000000000,10163.980000000000000000000000000000,818.475823000000000000000000000000
5478,2,2,1,DAILY,"2020-09-05 00:00:00",10163.090000000000000000000000000000,10350.000000000000000000000000000000,9991.740000000000000000000000000000,10256.990000000000000000000000000000,401.840713000000000000000000000000
5479,2,2,1,DAILY,"2020-09-06 00:00:00",10254.660000000000000000000000000000,10404.570000000000000000000000000000,9875.430000000000000000000000000000,10370.520000000000000000000000000000,476.403230000000000000000000000000
5480,2,2,1,DAILY,"2020-09-07 00:00:00",10370.780000000000000000000000000000,10437.400000000000000000000000000000,9835.000000000000000000000000000000,10119.450000000000000000000000000000,474.527061000000000000000000000000
5481,2,2,1,DAILY,"2020-09-08 00:00:00",10122.200000000000000000000000000000,10344.590000000000000000000000000000,9977.750000000000000000000000000000,10223.970000000000000000000000000000,274.301020000000000000000000000000
5482,2,2,1,DAILY,"2020-09-09 00:00:00",10219.810000000000000000000000000000,10486.360000000000000000000000000000,10216.320000000000000000000000000000,10342.530000000000000000000000000000,315.003539000000000000000000000000
5483,2,2,1,DAILY,"2020-09-10 00:00:00",10337.070000000000000000000000000000,10403.090000000000000000000000000000,10202.000000000000000000000000000000,10398.870000000000000000000000000000,203.204595000000000000000000000000
5484,2,2,1,DAILY,"2020-09-11 00:00:00",10395.160000000000000000000000000000,10486.000000000000000000000000000000,10275.000000000000000000000000000000,10442.650000000000000000000000000000,343.144237000000000000000000000000
5485,2,2,1,DAILY,"2020-09-12 00:00:00",10441.700000000000000000000000000000,10577.820000000000000000000000000000,10201.620000000000000000000000000000,10329.390000000000000000000000000000,527.570418000000000000000000000000
5486,2,2,1,DAILY,"2020-09-13 00:00:00",10330.970000000000000000000000000000,10750.000000000000000000000000000000,10252.110000000000000000000000000000,10669.240000000000000000000000000000,404.100575000000000000000000000000
5487,2,2,1,DAILY,"2020-09-14 00:00:00",10672.140000000000000000000000000000,10931.130000000000000000000000000000,10622.350000000000000000000000000000,10786.410000000000000000000000000000,525.976215000000000000000000000000
5488,2,2,1,DAILY,"2020-09-15 00:00:00",10786.710000000000000000000000000000,11094.390000000000000000000000000000,10665.470000000000000000000000000000,10946.080000000000000000000000000000,484.002046000000000000000000000000
5489,2,2,1,DAILY,"2020-09-16 00:00:00",10952.970000000000000000000000000000,11043.880000000000000000000000000000,10750.000000000000000000000000000000,10940.980000000000000000000000000000,414.707548000000000000000000000000
5490,2,2,1,DAILY,"2020-09-17 00:00:00",10944.340000000000000000000000000000,11038.540000000000000000000000000000,10812.400000000000000000000000000000,10932.540000000000000000000000000000,330.622147000000000000000000000000
5491,2,2,1,DAILY,"2020-09-18 00:00:00",10932.540000000000000000000000000000,11183.820000000000000000000000000000,10889.930000000000000000000000000000,11082.690000000000000000000000000000,306.507738000000000000000000000000
5492,2,2,1,DAILY,"2020-09-19 00:00:00",11081.560000000000000000000000000000,11082.690000000000000000000000000000,10759.550000000000000000000000000000,10914.540000000000000000000000000000,242.536800000000000000000000000000
5493,2,2,1,DAILY,"2020-09-20 00:00:00",10919.590000000000000000000000000000,10991.000000000000000000000000000000,10299.000000000000000000000000000000,10408.380000000000000000000000000000,468.257362000000000000000000000000
5494,2,2,1,DAILY,"2020-09-21 00:00:00",10416.200000000000000000000000000000,10571.900000000000000000000000000000,10350.000000000000000000000000000000,10530.970000000000000000000000000000,247.855411000000000000000000000000
5495,2,2,1,DAILY,"2020-09-22 00:00:00",10530.180000000000000000000000000000,10538.770000000000000000000000000000,10140.000000000000000000000000000000,10234.870000000000000000000000000000,345.766451000000000000000000000000
5496,2,2,1,DAILY,"2020-09-23 00:00:00",10239.060000000000000000000000000000,10810.510000000000000000000000000000,10193.000000000000000000000000000000,10747.680000000000000000000000000000,353.459253000000000000000000000000
5497,2,2,1,DAILY,"2020-09-24 00:00:00",10739.690000000000000000000000000000,10760.230000000000000000000000000000,10554.420000000000000000000000000000,10691.070000000000000000000000000000,335.400443000000000000000000000000
5498,2,2,1,DAILY,"2020-09-25 00:00:00",10703.090000000000000000000000000000,10825.000000000000000000000000000000,10653.120000000000000000000000000000,10748.000000000000000000000000000000,122.470394000000000000000000000000
5499,2,2,1,DAILY,"2020-09-26 00:00:00",10730.960000000000000000000000000000,10805.000000000000000000000000000000,10595.680000000000000000000000000000,10773.470000000000000000000000000000,145.818449000000000000000000000000
5500,2,2,1,DAILY,"2020-09-27 00:00:00",10777.380000000000000000000000000000,10950.070000000000000000000000000000,10630.060000000000000000000000000000,10691.390000000000000000000000000000,376.267479000000000000000000000000
5501,2,2,1,DAILY,"2020-09-28 00:00:00",10677.460000000000000000000000000000,10860.640000000000000000000000000000,10635.450000000000000000000000000000,10843.870000000000000000000000000000,276.192528000000000000000000000000
5502,2,2,1,DAILY,"2020-09-29 00:00:00",10847.170000000000000000000000000000,10849.870000000000000000000000000000,10661.400000000000000000000000000000,10772.190000000000000000000000000000,188.993869000000000000000000000000
5503,2,2,1,DAILY,"2020-09-30 00:00:00",10778.000000000000000000000000000000,10921.920000000000000000000000000000,10444.000000000000000000000000000000,10619.790000000000000000000000000000,463.106596000000000000000000000000
5504,2,2,1,DAILY,"2020-10-01 00:00:00",10597.330000000000000000000000000000,10660.000000000000000000000000000000,10381.010000000000000000000000000000,10573.470000000000000000000000000000,346.094649000000000000000000000000
5505,2,2,1,DAILY,"2020-10-02 00:00:00",10577.180000000000000000000000000000,10606.500000000000000000000000000000,10502.670000000000000000000000000000,10547.090000000000000000000000000000,112.027203000000000000000000000000
5506,2,2,1,DAILY,"2020-10-03 00:00:00",10548.660000000000000000000000000000,10698.620000000000000000000000000000,10521.860000000000000000000000000000,10673.130000000000000000000000000000,103.741243000000000000000000000000
5507,2,2,1,DAILY,"2020-10-04 00:00:00",10665.000000000000000000000000000000,10795.210000000000000000000000000000,10624.070000000000000000000000000000,10795.000000000000000000000000000000,197.892726000000000000000000000000
5508,2,2,1,DAILY,"2020-10-05 00:00:00",10800.000000000000000000000000000000,10804.500000000000000000000000000000,10526.850000000000000000000000000000,10603.410000000000000000000000000000,242.512365000000000000000000000000
5509,2,2,1,DAILY,"2020-10-06 00:00:00",10602.890000000000000000000000000000,10682.560000000000000000000000000000,10550.000000000000000000000000000000,10673.310000000000000000000000000000,160.135222000000000000000000000000
5510,2,2,1,DAILY,"2020-10-07 00:00:00",10671.030000000000000000000000000000,10956.400000000000000000000000000000,10540.000000000000000000000000000000,10922.540000000000000000000000000000,295.796349000000000000000000000000
5511,2,2,1,DAILY,"2020-10-08 00:00:00",10929.150000000000000000000000000000,11107.330000000000000000000000000000,10829.520000000000000000000000000000,11057.780000000000000000000000000000,352.237776000000000000000000000000
5512,2,2,1,DAILY,"2020-10-09 00:00:00",11057.780000000000000000000000000000,11485.220000000000000000000000000000,11057.220000000000000000000000000000,11302.080000000000000000000000000000,363.378561000000000000000000000000
5513,2,2,1,DAILY,"2020-10-10 00:00:00",11299.950000000000000000000000000000,11436.950000000000000000000000000000,11279.000000000000000000000000000000,11373.110000000000000000000000000000,238.169672000000000000000000000000
5514,2,2,1,DAILY,"2020-10-11 00:00:00",11371.030000000000000000000000000000,11724.930000000000000000000000000000,11170.000000000000000000000000000000,11540.000000000000000000000000000000,488.239703000000000000000000000000
5515,2,2,1,DAILY,"2020-10-12 00:00:00",11534.520000000000000000000000000000,11556.850000000000000000000000000000,11312.240000000000000000000000000000,11424.390000000000000000000000000000,315.307969000000000000000000000000
5516,2,2,1,DAILY,"2020-10-13 00:00:00",11424.960000000000000000000000000000,11550.000000000000000000000000000000,11295.840000000000000000000000000000,11426.860000000000000000000000000000,249.854618000000000000000000000000
5517,2,2,1,DAILY,"2020-10-14 00:00:00",11422.810000000000000000000000000000,11630.570000000000000000000000000000,11264.820000000000000000000000000000,11502.530000000000000000000000000000,266.496116000000000000000000000000
5518,2,2,1,DAILY,"2020-10-15 00:00:00",11506.990000000000000000000000000000,11545.000000000000000000000000000000,11202.850000000000000000000000000000,11327.070000000000000000000000000000,453.431228000000000000000000000000
5519,2,2,1,DAILY,"2020-10-16 00:00:00",11326.720000000000000000000000000000,11415.860000000000000000000000000000,11267.670000000000000000000000000000,11365.930000000000000000000000000000,121.109808000000000000000000000000
5520,2,2,1,DAILY,"2020-10-17 00:00:00",11366.130000000000000000000000000000,11518.880000000000000000000000000000,11351.350000000000000000000000000000,11512.050000000000000000000000000000,133.333762000000000000000000000000
5521,2,2,1,DAILY,"2020-10-18 00:00:00",11513.480000000000000000000000000000,11825.000000000000000000000000000000,11417.410000000000000000000000000000,11759.410000000000000000000000000000,352.704925000000000000000000000000
5522,2,2,1,DAILY,"2020-10-19 00:00:00",11760.180000000000000000000000000000,12049.380000000000000000000000000000,11683.300000000000000000000000000000,11923.580000000000000000000000000000,492.696346000000000000000000000000
5523,2,2,1,DAILY,"2020-10-20 00:00:00",11923.580000000000000000000000000000,13237.860000000000000000000000000000,11903.180000000000000000000000000000,12813.460000000000000000000000000000,1332.090482000000000000000000000000
5524,2,2,1,DAILY,"2020-10-21 00:00:00",12805.400000000000000000000000000000,13199.340000000000000000000000000000,12680.010000000000000000000000000000,12985.460000000000000000000000000000,679.951362000000000000000000000000
5525,2,2,1,DAILY,"2020-10-22 00:00:00",12986.280000000000000000000000000000,13020.010000000000000000000000000000,12725.700000000000000000000000000000,12939.910000000000000000000000000000,417.348711000000000000000000000000
5526,2,2,1,DAILY,"2020-10-23 00:00:00",12934.100000000000000000000000000000,13174.990000000000000000000000000000,12886.560000000000000000000000000000,13125.580000000000000000000000000000,223.151558000000000000000000000000
5527,2,2,1,DAILY,"2020-10-24 00:00:00",13124.060000000000000000000000000000,13362.100000000000000000000000000000,12880.000000000000000000000000000000,13031.140000000000000000000000000000,373.824781000000000000000000000000
5528,2,2,1,DAILY,"2020-10-25 00:00:00",13044.150000000000000000000000000000,13240.000000000000000000000000000000,12786.580000000000000000000000000000,13071.890000000000000000000000000000,409.758720000000000000000000000000
5529,2,2,1,DAILY,"2020-10-26 00:00:00",13067.750000000000000000000000000000,13790.600000000000000000000000000000,13063.930000000000000000000000000000,13645.300000000000000000000000000000,714.167499000000000000000000000000
5530,2,2,1,DAILY,"2020-10-27 00:00:00",13645.810000000000000000000000000000,13868.000000000000000000000000000000,12884.450000000000000000000000000000,13282.630000000000000000000000000000,700.815454000000000000000000000000
5531,2,2,1,DAILY,"2020-10-28 00:00:00",13274.970000000000000000000000000000,13644.990000000000000000000000000000,12987.190000000000000000000000000000,13462.620000000000000000000000000000,464.434510000000000000000000000000
5532,2,2,1,DAILY,"2020-10-29 00:00:00",13463.300000000000000000000000000000,13675.000000000000000000000000000000,13129.190000000000000000000000000000,13561.230000000000000000000000000000,450.880719000000000000000000000000
5533,2,2,1,DAILY,"2020-10-30 00:00:00",13572.710000000000000000000000000000,14100.000000000000000000000000000000,13429.630000000000000000000000000000,13805.000000000000000000000000000000,454.693700000000000000000000000000
5534,2,2,1,DAILY,"2020-10-31 00:00:00",13801.350000000000000000000000000000,13900.000000000000000000000000000000,13632.010000000000000000000000000000,13763.670000000000000000000000000000,235.942765000000000000000000000000
5535,2,2,1,DAILY,"2020-11-01 00:00:00",13766.300000000000000000000000000000,13836.850000000000000000000000000000,13218.360000000000000000000000000000,13567.000000000000000000000000000000,387.911013000000000000000000000000
5536,2,2,1,DAILY,"2020-11-02 00:00:00",13568.170000000000000000000000000000,14073.830000000000000000000000000000,13297.040000000000000000000000000000,14022.100000000000000000000000000000,462.135883000000000000000000000000
5537,2,2,1,DAILY,"2020-11-03 00:00:00",14025.000000000000000000000000000000,14271.040000000000000000000000000000,13535.810000000000000000000000000000,14164.160000000000000000000000000000,653.194706000000000000000000000000
5538,2,2,1,DAILY,"2020-11-04 00:00:00",14164.720000000000000000000000000000,15770.000000000000000000000000000000,14106.900000000000000000000000000000,15597.500000000000000000000000000000,1272.914203000000000000000000000000
5539,2,2,1,DAILY,"2020-11-05 00:00:00",15612.680000000000000000000000000000,15974.480000000000000000000000000000,15188.730000000000000000000000000000,15591.990000000000000000000000000000,983.690964000000000000000000000000
5540,2,2,1,DAILY,"2020-11-06 00:00:00",15604.590000000000000000000000000000,15771.000000000000000000000000000000,14362.460000000000000000000000000000,14836.530000000000000000000000000000,1040.533968000000000000000000000000
5541,2,2,1,DAILY,"2020-11-07 00:00:00",14834.140000000000000000000000000000,15661.870000000000000000000000000000,14724.030000000000000000000000000000,15492.120000000000000000000000000000,449.063232000000000000000000000000
5542,2,2,1,DAILY,"2020-11-08 00:00:00",15485.820000000000000000000000000000,15841.530000000000000000000000000000,14822.940000000000000000000000000000,15325.670000000000000000000000000000,806.192236000000000000000000000000
5543,2,2,1,DAILY,"2020-11-09 00:00:00",15343.210000000000000000000000000000,15477.810000000000000000000000000000,15093.670000000000000000000000000000,15316.630000000000000000000000000000,372.877910000000000000000000000000
5544,2,2,1,DAILY,"2020-11-10 00:00:00",15315.760000000000000000000000000000,16005.720000000000000000000000000000,15296.190000000000000000000000000000,15705.560000000000000000000000000000,559.502004000000000000000000000000
5545,2,2,1,DAILY,"2020-11-11 00:00:00",15704.770000000000000000000000000000,16355.170000000000000000000000000000,15475.000000000000000000000000000000,16311.930000000000000000000000000000,823.861245000000000000000000000000
